Date,Adj Close,Close,High,Low,Open,Volume
2012-07-05,1.2589000463485718,1.2589000463485718,1.2760000228881836,1.257599949836731,1.2760000228881836,59
2012-07-06,1.2552000284194946,1.2552000284194946,1.2595000267028809,1.2552000284194946,1.2595000267028809,16
2012-07-09,1.2583999633789062,1.2583999633789062,1.2588000297546387,1.256700038909912,1.2569999694824219,21
2012-07-10,1.2561999559402466,1.2561999559402466,1.2561999559402466,1.253100037574768,1.253999948501587,6
2012-07-11,1.2516000270843506,1.2516000270843506,1.2546000480651855,1.2516000270843506,1.253999948501587,62
2012-07-12,1.2450000047683716,1.2450000047683716,1.2496999502182007,1.2450000047683716,1.249500036239624,45
2012-07-13,1.2444000244140625,1.2444000244140625,1.2444000244140625,1.2444000244140625,1.2444000244140625,13
2012-07-16,1.2482999563217163,1.2482999563217163,1.2482999563217163,1.2461999654769897,1.2461999654769897,7
2012-07-17,1.246899962425232,1.246899962425232,1.247499942779541,1.243399977684021,1.2436000108718872,67
2012-07-18,1.2425999641418457,1.2425999641418457,1.2425999641418457,1.2424999475479126,1.2424999475479126,8
2012-07-19,1.2391999959945679,1.2391999959945679,1.24399995803833,1.2369999885559082,1.243499994277954,138
2012-07-20,1.233299970626831,1.233299970626831,1.2359999418258667,1.232100009918213,1.2359999418258667,36
2012-07-23,1.236199975013733,1.236199975013733,1.236199975013733,1.236199975013733,1.236199975013733,1
2012-07-24,1.2352999448776245,1.2352999448776245,1.2366000413894653,1.2324999570846558,1.2366000413894653,48
2012-07-25,1.235700011253357,1.235700011253357,1.2402000427246094,1.235700011253357,1.2402000427246094,48
2012-07-26,1.2426999807357788,1.2426999807357788,1.2426999807357788,1.2412999868392944,1.2412999868392944,20
2012-07-27,1.2381000518798828,1.2381000518798828,1.2436000108718872,1.2381000518798828,1.242300033569336,22
2012-07-30,1.2304999828338623,1.2304999828338623,1.2304999828338623,1.2304999828338623,1.2304999828338623,3
2012-07-31,1.2359999418258667,1.2359999418258667,1.2359999418258667,1.2359999418258667,1.2359999418258667,4
2012-08-01,1.2308000326156616,1.2308000326156616,1.2337000370025635,1.2308000326156616,1.2337000370025635,6
2012-08-02,1.2288000583648682,1.2288000583648682,1.2288000583648682,1.2288000583648682,1.2288000583648682,70
2012-08-03,1.238800048828125,1.238800048828125,1.238800048828125,1.2285000085830688,1.2285000085830688,41
2012-08-06,1.2402000427246094,1.2402000427246094,1.2451000213623047,1.2402000427246094,1.2451000213623047,55
2012-08-07,1.2384999990463257,1.2384999990463257,1.2410000562667847,1.2384999990463257,1.240399956703186,58
2012-08-08,1.2309999465942383,1.2309999465942383,1.2309999465942383,1.2309999465942383,1.2309999465942383,11
2012-08-09,1.2209999561309814,1.2209999561309814,1.2209999561309814,1.2209999561309814,1.2209999561309814,2
2012-08-10,1.2208000421524048,1.2208000421524048,1.220900058746338,1.2192000150680542,1.2192000150680542,15
2012-08-13,1.2252999544143677,1.2252999544143677,1.2276999950408936,1.2216999530792236,1.2216999530792236,4
2012-08-14,1.2236000299453735,1.2236000299453735,1.2236000299453735,1.2235000133514404,1.2235000133514404,3
2012-08-15,1.2163000106811523,1.2163000106811523,1.2163000106811523,1.2163000106811523,1.2163000106811523,2
2012-08-16,1.2201999425888062,1.2201999425888062,1.2228000164031982,1.218400001525879,1.218400001525879,5
2012-08-17,1.2192000150680542,1.2192000150680542,1.2216999530792236,1.2164000272750854,1.2216999530792236,8
2012-08-20,1.2213000059127808,1.2213000059127808,1.2236000299453735,1.2175999879837036,1.2209999561309814,9
2012-08-21,1.2339999675750732,1.2339999675750732,1.2339999675750732,1.2247999906539917,1.2247999906539917,3
2012-08-22,1.242300033569336,1.242300033569336,1.2431999444961548,1.239400029182434,1.239400029182434,30
2012-08-23,1.2491999864578247,1.2491999864578247,1.2491999864578247,1.243399977684021,1.243399977684021,73
2012-08-24,1.2417000532150269,1.2417000532150269,1.2472000122070312,1.2417000532150269,1.2472000122070312,18
2012-08-27,1.2391999959945679,1.2391999959945679,1.2414000034332275,1.2391999959945679,1.2414000034332275,6
2012-08-28,1.2421000003814697,1.2421000003814697,1.2421000003814697,1.2375999689102173,1.2389999628067017,30
2012-08-29,1.2389999628067017,1.2389999628067017,1.2400000095367432,1.2389999628067017,1.2400000095367432,5
2012-08-30,1.2421000003814697,1.2421000003814697,1.2421000003814697,1.2421000003814697,1.2421000003814697,5
2012-08-31,1.2403000593185425,1.2403000593185425,1.2445000410079956,1.2403000593185425,1.2441999912261963,75
2012-09-04,1.239400029182434,1.239400029182434,1.2431000471115112,1.239400029182434,1.239799976348877,105
2012-09-05,1.2486000061035156,1.2486000061035156,1.2510000467300415,1.2374999523162842,1.238800048828125,157
2012-09-06,1.2425999641418457,1.2425999641418457,1.248900055885315,1.23989999294281,1.248900055885315,34
2012-09-07,1.2520999908447266,1.2520999908447266,1.2520999908447266,1.2419999837875366,1.2419999837875366,20
2012-09-10,1.2483999729156494,1.2483999729156494,1.2510000467300415,1.2475999593734741,1.2510000467300415,10
2012-09-11,1.2519999742507935,1.2519999742507935,1.2519999742507935,1.242300033569336,1.2487000226974487,29
2012-09-12,1.2594000101089478,1.2594000101089478,1.2594000101089478,1.2480000257492065,1.2517000436782837,122
2012-09-13,1.2591999769210815,1.2591999769210815,1.2630000114440918,1.2545000314712524,1.2624000310897827,221
2012-09-14,1.2726999521255493,1.2726999521255493,1.2726999521255493,1.2595000267028809,1.2595000267028809,26
2012-09-17,1.2785999774932861,1.2785999774932861,1.2785999774932861,1.273300051689148,1.2733999490737915,14
2012-09-18,1.274999976158142,1.274999976158142,1.2785999774932861,1.274399995803833,1.2785999774932861,11
2012-09-19,1.2763999700546265,1.2763999700546265,1.2783000469207764,1.2711999416351318,1.2720999717712402,37
2012-09-20,1.2702000141143799,1.2702000141143799,1.274999976158142,1.2702000141143799,1.2747999429702759,19
2012-09-21,1.2726000547409058,1.2726000547409058,1.2733999490737915,1.2694000005722046,1.2694000005722046,23
2012-09-24,1.2691999673843384,1.2691999673843384,1.2704999446868896,1.2680000066757202,1.2704999446868896,9
2012-09-25,1.2700999975204468,1.2700999975204468,1.2711999416351318,1.2684999704360962,1.2699999809265137,29
2012-09-26,1.269700050354004,1.269700050354004,1.2717000246047974,1.2668999433517456,1.2668999433517456,75
2012-09-27,1.2700999975204468,1.2700999975204468,1.270400047302246,1.266800045967102,1.270400047302246,10
2012-09-28,1.267300009727478,1.267300009727478,1.2724000215530396,1.267300009727478,1.2710000276565552,31
2012-10-01,1.2689000368118286,1.2689000368118286,1.2705999612808228,1.267300009727478,1.267300009727478,11
2012-10-02,1.2742999792099,1.2742999792099,1.2742999792099,1.2726000547409058,1.2726000547409058,16
2012-10-03,1.2776999473571777,1.2776999473571777,1.2777999639511108,1.2755000591278076,1.2777999639511108,22
2012-10-04,1.2799999713897705,1.2799999713897705,1.2799999713897705,1.2799999713897705,1.2799999713897705,0
2012-10-05,1.2789000272750854,1.2789000272750854,1.2789000272750854,1.2730000019073486,1.2730000019073486,22
2012-10-08,1.2687000036239624,1.2687000036239624,1.2687000036239624,1.2687000036239624,1.2687000036239624,6
2012-10-09,1.2620999813079834,1.2620999813079834,1.263800024986267,1.2620999813079834,1.263800024986267,6
2012-10-10,1.2681000232696533,1.2681000232696533,1.2681000232696533,1.2681000232696533,1.2681000232696533,2
2012-10-11,1.2685999870300293,1.2685999870300293,1.2685999870300293,1.2685999870300293,1.2685999870300293,1
2012-10-12,1.2719999551773071,1.2719999551773071,1.2719999551773071,1.2719999551773071,1.2719999551773071,0
2012-10-15,1.2690999507904053,1.2690999507904053,1.2690999507904053,1.2690999507904053,1.2690999507904053,0
2012-10-16,1.2898999452590942,1.2898999452590942,1.2898999452590942,1.2898999452590942,1.2898999452590942,21
2012-10-17,1.2856999635696411,1.2856999635696411,1.2856999635696411,1.2856999635696411,1.2856999635696411,13
2012-10-18,1.2896000146865845,1.2896000146865845,1.2896000146865845,1.2896000146865845,1.2896000146865845,0
2012-10-19,1.2963000535964966,1.2963000535964966,1.2963000535964966,1.2924000024795532,1.2924000024795532,6
2012-10-22,1.298799991607666,1.298799991607666,1.298799991607666,1.298799991607666,1.298799991607666,9
2012-10-23,1.2903000116348267,1.2903000116348267,1.2903000116348267,1.2903000116348267,1.2903000116348267,6
2012-10-24,1.2918000221252441,1.2918000221252441,1.2918000221252441,1.2918000221252441,1.2918000221252441,6
2012-10-25,1.2892999649047852,1.2892999649047852,1.2920000553131104,1.2892999649047852,1.2920000553131104,7
2012-10-26,1.2940000295639038,1.2940000295639038,1.2940000295639038,1.2889000177383423,1.2889000177383423,35
2012-10-31,1.29830002784729,1.29830002784729,1.29830002784729,1.29830002784729,1.29830002784729,9
2012-11-01,1.2907999753952026,1.2907999753952026,1.2977999448776245,1.2907999753952026,1.2977999448776245,8
2012-11-02,1.2789000272750854,1.2789000272750854,1.2884999513626099,1.2789000272750854,1.2884999513626099,9
2012-11-05,1.2764999866485596,1.2764999866485596,1.2764999866485596,1.2756999731063843,1.2756999731063843,24
2012-11-06,1.2726999521255493,1.2726999521255493,1.2726999521255493,1.2726999521255493,1.2726999521255493,2
2012-11-07,1.2741999626159668,1.2741999626159668,1.2741999626159668,1.2741999626159668,1.2741999626159668,32
2012-11-08,1.2757999897003174,1.2757999897003174,1.2757999897003174,1.2757999897003174,1.2757999897003174,4
2012-11-09,1.2730000019073486,1.2730000019073486,1.2730000019073486,1.2730000019073486,1.2730000019073486,1
2012-11-12,1.2721999883651733,1.2721999883651733,1.2721999883651733,1.2721999883651733,1.2721999883651733,0
2012-11-13,1.2735999822616577,1.2735999822616577,1.2735999822616577,1.2728999853134155,1.2732000350952148,66
2012-11-14,1.2798999547958374,1.2798999547958374,1.2798999547958374,1.2798999547958374,1.2798999547958374,3
2012-11-15,1.2807999849319458,1.2807999849319458,1.2807999849319458,1.2793999910354614,1.2793999910354614,3
2012-11-16,1.2761000394821167,1.2761000394821167,1.2776999473571777,1.2741999626159668,1.2741999626159668,16
2012-11-19,1.2773000001907349,1.2773000001907349,1.2773000001907349,1.2773000001907349,1.2773000001907349,0
2012-11-20,1.2791999578475952,1.2791999578475952,1.2791999578475952,1.2791999578475952,1.2791999578475952,11
2012-11-21,1.2790000438690186,1.2790000438690186,1.2790000438690186,1.2790000438690186,1.2790000438690186,23
2012-11-23,1.288599967956543,1.288599967956543,1.288599967956543,1.288599967956543,1.288599967956543,51
2012-11-26,1.2889000177383423,1.2889000177383423,1.2889000177383423,1.2889000177383423,1.2889000177383423,11
2012-11-27,1.2868000268936157,1.2868000268936157,1.2868000268936157,1.2868000268936157,1.2868000268936157,2
2012-11-28,1.2842999696731567,1.2842999696731567,1.2842999696731567,1.2842999696731567,1.2842999696731567,4
2012-11-29,1.288100004196167,1.288100004196167,1.288100004196167,1.288100004196167,1.288100004196167,11
2012-11-30,1.2914999723434448,1.2914999723434448,1.2914999723434448,1.2914999723434448,1.2914999723434448,8
2012-12-03,1.2994999885559082,1.2994999885559082,1.2999999523162842,1.295699954032898,1.295699954032898,6
2012-12-04,1.3011000156402588,1.3011000156402588,1.3027000427246094,1.3005000352859497,1.3027000427246094,27
2012-12-05,1.2970000505447388,1.2970000505447388,1.2970000505447388,1.2970000505447388,1.2970000505447388,3
2012-12-06,1.2860000133514404,1.2860000133514404,1.2860000133514404,1.2860000133514404,1.2860000133514404,0
2012-12-07,1.2798999547958374,1.2798999547958374,1.2798999547958374,1.2798999547958374,1.2798999547958374,50
2012-12-10,1.277500033378601,1.277500033378601,1.277500033378601,1.277500033378601,1.277500033378601,49
2012-12-11,1.2829999923706055,1.2829999923706055,1.283400058746338,1.2829999923706055,1.283400058746338,45
2012-12-12,1.2872999906539917,1.2872999906539917,1.2872999906539917,1.2835999727249146,1.2835999727249146,123
2012-12-13,1.2884000539779663,1.2884000539779663,1.2884000539779663,1.2884000539779663,1.2884000539779663,185
2012-12-14,1.298200011253357,1.298200011253357,1.298200011253357,1.298200011253357,1.298200011253357,8
2012-12-17,1.2962000370025635,1.2962000370025635,1.2962000370025635,1.2962000370025635,1.2962000370025635,10
2012-12-18,1.3062000274658203,1.3062000274658203,1.3062000274658203,1.3062000274658203,1.3062000274658203,0
2012-12-19,1.312000036239624,1.312000036239624,1.316499948501587,1.312000036239624,1.3121000528335571,12
2012-12-20,1.3107999563217163,1.3107999563217163,1.3142999410629272,1.3107999563217163,1.3142999410629272,3
2012-12-21,1.313599944114685,1.313599944114685,1.313599944114685,1.313599944114685,1.313599944114685,1
2012-12-24,1.3105000257492065,1.3105000257492065,1.315999984741211,1.3105000257492065,1.315999984741211,37
2012-12-26,1.3180999755859375,1.3180999755859375,1.3180999755859375,1.3180999755859375,1.3180999755859375,22
2012-12-27,1.3205000162124634,1.3205000162124634,1.3205000162124634,1.3188999891281128,1.319100022315979,6
2012-12-28,1.3205000162124634,1.3205000162124634,1.3205000162124634,1.3205000162124634,1.3205000162124634,10
2012-12-31,1.3158999681472778,1.3158999681472778,1.3158999681472778,1.3158999681472778,1.3158999681472778,0
2013-01-02,1.3020000457763672,1.3020000457763672,1.3020000457763672,1.3020000457763672,1.3020000457763672,4
2013-01-03,1.2922999858856201,1.2922999858856201,1.2991000413894653,1.2922999858856201,1.2991000413894653,14
2013-01-04,1.2928999662399292,1.2928999662399292,1.2928999662399292,1.2928999662399292,1.2928999662399292,12
2013-01-07,1.2958999872207642,1.2958999872207642,1.2958999872207642,1.2898000478744507,1.2898000478744507,5
2013-01-08,1.294100046157837,1.294100046157837,1.294100046157837,1.294100046157837,1.294100046157837,0
2013-01-09,1.2919000387191772,1.2919000387191772,1.2930999994277954,1.2901999950408936,1.2901999950408936,116
2013-01-10,1.3066999912261963,1.3066999912261963,1.3066999912261963,1.3066999912261963,1.3066999912261963,15
2013-01-11,1.3149000406265259,1.3149000406265259,1.31659996509552,1.3149000406265259,1.31659996509552,18
2013-01-14,1.318600058555603,1.318600058555603,1.318600058555603,1.3181999921798706,1.3181999921798706,4
2013-01-15,1.311400055885315,1.311400055885315,1.311400055885315,1.311400055885315,1.311400055885315,8
2013-01-16,1.3128000497817993,1.3128000497817993,1.3128000497817993,1.3128000497817993,1.3128000497817993,2
2013-01-17,1.3209999799728394,1.3209999799728394,1.3209999799728394,1.3209999799728394,1.3209999799728394,3
2013-01-18,1.3242000341415405,1.3242000341415405,1.3243999481201172,1.3242000341415405,1.3243999481201172,14
2013-01-22,1.3242000341415405,1.3242000341415405,1.3273999691009521,1.3234000205993652,1.3273999691009521,81
2013-01-23,1.333299994468689,1.333299994468689,1.333299994468689,1.3199000358581543,1.3199000358581543,57
2013-01-24,1.343400001525879,1.343400001525879,1.343400001525879,1.3325999975204468,1.3325999975204468,12
2013-01-25,1.3589999675750732,1.3589999675750732,1.360700011253357,1.3589999675750732,1.360700011253357,8
2013-01-28,1.3561999797821045,1.3561999797821045,1.357200026512146,1.3561999797821045,1.357200026512146,10
2013-01-29,1.353700041770935,1.353700041770935,1.353700041770935,1.353700041770935,1.353700041770935,1
2013-01-30,1.360700011253357,1.360700011253357,1.360700011253357,1.3573999404907227,1.3573999404907227,8
2013-01-31,1.3558000326156616,1.3558000326156616,1.360200047492981,1.3558000326156616,1.360200047492981,7
2013-02-01,1.363800048828125,1.363800048828125,1.3646999597549438,1.363800048828125,1.3646999597549438,6
2013-02-04,1.3509000539779663,1.3509000539779663,1.3568999767303467,1.3509000539779663,1.3568999767303467,19
2013-02-05,1.354200005531311,1.354200005531311,1.354200005531311,1.354200005531311,1.354200005531311,44
2013-02-06,1.3488999605178833,1.3488999605178833,1.3488999605178833,1.3488999605178833,1.3488999605178833,1
2013-02-07,1.3392000198364258,1.3392000198364258,1.3392000198364258,1.3392000198364258,1.3392000198364258,0
2013-02-08,1.3414000272750854,1.3414000272750854,1.3414000272750854,1.3414000272750854,1.3414000272750854,0
2013-02-11,1.347599983215332,1.347599983215332,1.351099967956543,1.347599983215332,1.351099967956543,7
2013-02-12,1.3496999740600586,1.3496999740600586,1.3514000177383423,1.3496999740600586,1.3514000177383423,3
2013-02-13,1.3486000299453735,1.3486000299453735,1.3486000299453735,1.3486000299453735,1.3486000299453735,0
2013-02-14,1.3379000425338745,1.3379000425338745,1.3437000513076782,1.3365000486373901,1.3437000513076782,8
2013-02-15,1.3464000225067139,1.3464000225067139,1.3464000225067139,1.340499997138977,1.340499997138977,8
2013-02-19,1.3560999631881714,1.3560999631881714,1.3560999631881714,1.34660005569458,1.3473000526428223,13
2013-02-20,1.353700041770935,1.353700041770935,1.357699990272522,1.353700041770935,1.357699990272522,1
2013-02-21,1.3437000513076782,1.3437000513076782,1.3486000299453735,1.3437000513076782,1.3486000299453735,3
2013-02-22,1.3493000268936157,1.3493000268936157,1.3493000268936157,1.3493000268936157,1.3493000268936157,28
2013-02-25,1.347499966621399,1.347499966621399,1.347499966621399,1.3420000076293945,1.347499966621399,30
2013-02-26,1.3402999639511108,1.3402999639511108,1.340999960899353,1.3402999639511108,1.340999960899353,5
2013-02-27,1.3442000150680542,1.3442000150680542,1.3463000059127808,1.3442000150680542,1.3463000059127808,59
2013-02-28,1.346500039100647,1.346500039100647,1.346500039100647,1.3430999517440796,1.3430999517440796,21
2013-03-01,1.3398000001907349,1.3398000001907349,1.344099998474121,1.3395999670028687,1.344099998474121,20
2013-03-04,1.3394999504089355,1.3394999504089355,1.3394999504089355,1.3391000032424927,1.3391000032424927,13
2013-03-05,1.34089994430542,1.34089994430542,1.3416999578475952,1.3392000198364258,1.3416999578475952,44
2013-03-06,1.3406000137329102,1.3406000137329102,1.3406000137329102,1.3406000137329102,1.3406000137329102,76
2013-03-07,1.3489999771118164,1.3489999771118164,1.3493000268936157,1.3423999547958374,1.3423999547958374,43
2013-03-08,1.3380000591278076,1.3380000591278076,1.3380000591278076,1.3331999778747559,1.3331999778747559,48
2013-03-11,1.3386000394821167,1.3386000394821167,1.3387000560760498,1.3366999626159668,1.3366999626159668,2
2013-03-12,1.3371000289916992,1.3371000289916992,1.3371000289916992,1.3371000289916992,1.3371000289916992,155
2013-03-13,1.3316999673843384,1.3316999673843384,1.3316999673843384,1.3286000490188599,1.329300045967102,106
2013-03-14,1.3289999961853027,1.3289999961853027,1.3320000171661377,1.3289999961853027,1.3295999765396118,92
2013-03-15,1.3308000564575195,1.3308000564575195,1.3308000564575195,1.3308000564575195,1.3308000564575195,5
2013-03-18,1.3229000568389893,1.3229000568389893,1.3229000568389893,1.3229000568389893,1.3229000568389893,17
2013-03-19,1.3265000581741333,1.3265000581741333,1.3289999961853027,1.3265000581741333,1.3287999629974365,28
2013-03-20,1.3301000595092773,1.3301000595092773,1.3301000595092773,1.3273999691009521,1.3273999691009521,23
2013-03-21,1.3260999917984009,1.3260999917984009,1.3260999917984009,1.3220000267028809,1.323799967765808,16
2013-03-22,1.3312000036239624,1.3312000036239624,1.3315000534057617,1.330899953842163,1.3315000534057617,17
2013-03-25,1.3174999952316284,1.3174999952316284,1.3174999952316284,1.3174999952316284,1.3174999952316284,21
2013-03-26,1.3099000453948975,1.3099000453948975,1.311900019645691,1.3099000453948975,1.311400055885315,20
2013-03-27,1.3014999628067017,1.3014999628067017,1.3077000379562378,1.301300048828125,1.3072999715805054,41
2013-03-28,1.3056999444961548,1.3056999444961548,1.3068000078201294,1.3056999444961548,1.3068000078201294,40
2013-04-01,1.3092000484466553,1.3092000484466553,1.3092000484466553,1.3092000484466553,1.3092000484466553,11
2013-04-02,1.3033000230789185,1.3033000230789185,1.3042999505996704,1.3033000230789185,1.3042999505996704,18
2013-04-03,1.3061000108718872,1.3061000108718872,1.3061000108718872,1.3061000108718872,1.3061000108718872,24
2013-04-04,1.3118000030517578,1.3118000030517578,1.3118000030517578,1.3033000230789185,1.3033000230789185,71
2013-04-05,1.3270000219345093,1.3270000219345093,1.330299973487854,1.3152999877929688,1.3154000043869019,75
2013-04-08,1.3259999752044678,1.3259999752044678,1.3259999752044678,1.3259999752044678,1.3259999752044678,6
2013-04-09,1.3324999809265137,1.3324999809265137,1.3324999809265137,1.3293999433517456,1.3293999433517456,6
2013-04-10,1.3278000354766846,1.3278000354766846,1.3278000354766846,1.3278000354766846,1.3278000354766846,7
2013-04-11,1.3279000520706177,1.3279000520706177,1.3279000520706177,1.3279000520706177,1.3279000520706177,0
2013-04-12,1.3286000490188599,1.3286000490188599,1.3286000490188599,1.3286000490188599,1.3286000490188599,17
2013-04-15,1.3385000228881836,1.3385000228881836,1.3387000560760498,1.3385000228881836,1.3387000560760498,16
2013-04-16,1.3496999740600586,1.3496999740600586,1.3496999740600586,1.3388999700546265,1.3388999700546265,36
2013-04-17,1.3392000198364258,1.3392000198364258,1.3392000198364258,1.3392000198364258,1.3392000198364258,11
2013-04-18,1.3423000574111938,1.3423000574111938,1.3427000045776367,1.3423000574111938,1.3427000045776367,4
2013-04-19,1.343000054359436,1.343000054359436,1.3446999788284302,1.343000054359436,1.3446999788284302,2
2013-04-22,1.3422000408172607,1.3422000408172607,1.3422000408172607,1.340000033378601,1.340000033378601,17
2013-04-23,1.3356000185012817,1.3356000185012817,1.3356000185012817,1.3356000185012817,1.3356000185012817,16
2013-04-24,1.3375999927520752,1.3375999927520752,1.3375999927520752,1.3346999883651733,1.3371000289916992,12
2013-04-25,1.3300000429153442,1.3300000429153442,1.3355000019073486,1.3286999464035034,1.3355000019073486,4
2013-04-26,1.3269000053405762,1.3269000053405762,1.3270000219345093,1.3269000053405762,1.3270000219345093,2
2013-04-29,1.325700044631958,1.325700044631958,1.3305000066757202,1.325700044631958,1.3305000066757202,3
2013-04-30,1.3279999494552612,1.3279999494552612,1.3288999795913696,1.3234000205993652,1.3234000205993652,54
2013-05-01,1.3316999673843384,1.3316999673843384,1.333799958229065,1.3316999673843384,1.333799958229065,11
2013-05-02,1.3173999786376953,1.3173999786376953,1.3299000263214111,1.3173999786376953,1.3299000263214111,60
2013-05-03,1.323099970817566,1.323099970817566,1.323099970817566,1.323099970817566,1.323099970817566,0
2013-05-06,1.3183000087738037,1.3183000087738037,1.3183000087738037,1.3183000087738037,1.3183000087738037,32
2013-05-07,1.3158999681472778,1.3158999681472778,1.3207000494003296,1.3158999681472778,1.3207000494003296,41
2013-05-08,1.3210999965667725,1.3210999965667725,1.3210999965667725,1.3210999965667725,1.3210999965667725,22
2013-05-09,1.3142999410629272,1.3142999410629272,1.3142999410629272,1.3135000467300415,1.3135000467300415,17
2013-05-10,1.3143999576568604,1.3143999576568604,1.3143999576568604,1.3143999576568604,1.3143999576568604,0
2013-05-13,1.3122999668121338,1.3122999668121338,1.3122999668121338,1.3122999668121338,1.3122999668121338,2
2013-05-14,1.3179999589920044,1.3179999589920044,1.3179999589920044,1.315500020980835,1.315500020980835,19
2013-05-15,1.3113000392913818,1.3113000392913818,1.318600058555603,1.3113000392913818,1.318600058555603,65
2013-05-16,1.313599944114685,1.313599944114685,1.3141000270843506,1.313599944114685,1.313599944114685,15
2013-05-17,1.3206000328063965,1.3206000328063965,1.3206000328063965,1.3199000358581543,1.3199000358581543,5
2013-05-20,1.3200000524520874,1.3200000524520874,1.3200000524520874,1.3200000524520874,1.3200000524520874,1
2013-05-21,1.3260999917984009,1.3260999917984009,1.3260999917984009,1.3260999917984009,1.3260999917984009,3
2013-05-22,1.3339999914169312,1.3339999914169312,1.3360999822616577,1.3312000036239624,1.3312000036239624,43
2013-05-23,1.3336000442504883,1.3336000442504883,1.3365000486373901,1.3336000442504883,1.3365000486373901,10
2013-05-24,1.335800051689148,1.335800051689148,1.3379000425338745,1.335800051689148,1.3379000425338745,8
2013-05-28,1.3375999927520752,1.3375999927520752,1.3375999927520752,1.3375999927520752,1.3375999927520752,51
2013-05-29,1.3407000303268433,1.3407000303268433,1.3407000303268433,1.3407000303268433,1.3407000303268433,58
2013-05-30,1.3443000316619873,1.3443000316619873,1.3460999727249146,1.3443000316619873,1.3460999727249146,8
2013-05-31,1.346500039100647,1.346500039100647,1.346500039100647,1.346500039100647,1.346500039100647,14
2013-06-03,1.343999981880188,1.343999981880188,1.343999981880188,1.343999981880188,1.343999981880188,35
2013-06-04,1.354099988937378,1.354099988937378,1.3544000387191772,1.3504999876022339,1.3507000207901,31
2013-06-05,1.3547999858856201,1.3547999858856201,1.3564000129699707,1.3547999858856201,1.3564000129699707,9
2013-06-06,1.3598999977111816,1.3598999977111816,1.361299991607666,1.3550000190734863,1.3550000190734863,53
2013-06-07,1.3508000373840332,1.3508000373840332,1.3598999977111816,1.350000023841858,1.3598999977111816,38
2013-06-10,1.3518999814987183,1.3518999814987183,1.3518999814987183,1.347000002861023,1.347000002861023,29
2013-06-11,1.3561999797821045,1.3561999797821045,1.3605999946594238,1.3532999753952026,1.3605999946594238,174
2013-06-12,1.3615000247955322,1.3615000247955322,1.3624000549316406,1.350100040435791,1.3560999631881714,250
2013-06-13,1.3590999841690063,1.3590999841690063,1.3590999841690063,1.3535000085830688,1.3535000085830688,81
2013-06-14,1.3568999767303467,1.3568999767303467,1.3568999767303467,1.3568999767303467,1.3568999767303467,3
2013-06-17,1.3559000492095947,1.3559000492095947,1.3566999435424805,1.3559000492095947,1.3566999435424805,15
2013-06-18,1.3712999820709229,1.3712999820709229,1.3712999820709229,1.3675999641418457,1.3696000576019287,25
2013-06-19,1.368299961090088,1.368299961090088,1.368299961090088,1.3660000562667847,1.3660000562667847,11
2013-06-20,1.375,1.375,1.3763999938964844,1.3669999837875366,1.3687000274658203,19
2013-06-21,1.3776999711990356,1.3776999711990356,1.3776999711990356,1.3776999711990356,1.3776999711990356,1
2013-06-24,1.3804999589920044,1.3804999589920044,1.3832999467849731,1.3804999589920044,1.3812999725341797,10
2013-06-25,1.3801000118255615,1.3801000118255615,1.381500005722046,1.378499984741211,1.3802000284194946,6
2013-06-26,1.3667000532150269,1.3667000532150269,1.3700000047683716,1.3653000593185425,1.3700000047683716,9
2013-06-27,1.3705999851226807,1.3705999851226807,1.3705999851226807,1.3661999702453613,1.3661999702453613,13
2013-06-28,1.370300054550171,1.370300054550171,1.371000051498413,1.370300054550171,1.371000051498413,3
2013-07-01,1.374500036239624,1.374500036239624,1.3762999773025513,1.371000051498413,1.3747999668121338,16
2013-07-02,1.3707000017166138,1.3707000017166138,1.3787000179290771,1.3707000017166138,1.3787000179290771,6
2013-07-03,1.3717000484466553,1.3717000484466553,1.3717000484466553,1.3671000003814697,1.367400050163269,13
2013-07-05,1.3601000308990479,1.3601000308990479,1.3650000095367432,1.3550000190734863,1.3650000095367432,44
2013-07-08,1.361899971961975,1.361899971961975,1.361899971961975,1.3585000038146973,1.3585000038146973,23
2013-07-09,1.3488999605178833,1.3488999605178833,1.3602999448776245,1.3467999696731567,1.3602999448776245,43
2013-07-10,1.3560999631881714,1.3560999631881714,1.3560999631881714,1.3560999631881714,1.3560999631881714,36
2013-07-11,1.3616000413894653,1.3616000413894653,1.3650000095367432,1.3600000143051147,1.3650000095367432,16
2013-07-12,1.3598999977111816,1.3598999977111816,1.3598999977111816,1.3598999977111816,1.3598999977111816,3
2013-07-15,1.3639999628067017,1.3639999628067017,1.3650000095367432,1.3600000143051147,1.3604999780654907,28
2013-07-16,1.3672000169754028,1.3672000169754028,1.3700000047683716,1.3655999898910522,1.3655999898910522,22
2013-07-17,1.3681000471115112,1.3681000471115112,1.3697999715805054,1.3681000471115112,1.3687000274658203,11
2013-07-18,1.3626999855041504,1.3626999855041504,1.3650000095367432,1.3619999885559082,1.3650000095367432,10
2013-07-19,1.3641999959945679,1.3641999959945679,1.364400029182434,1.3641999959945679,1.364400029182434,51
2013-07-22,1.3660999536514282,1.3660999536514282,1.3680000305175781,1.3660999536514282,1.3680000305175781,59
2013-07-23,1.3626999855041504,1.3626999855041504,1.3626999855041504,1.3626999855041504,1.3626999855041504,31
